2023;Elecciones Generales;23/07/23;1;7;B;FO;0
2023;Elecciones Generales;23/07/23;1;7;B;PP;323
2023;Elecciones Generales;23/07/23;1;7;B;PACMA;1
2023;Elecciones Generales;23/07/23;1;7;B;PCTE;0
2023;Elecciones Generales;23/07/23;1;7;B;PUM J;0
2023;Elecciones Generales;23/07/23;1;7;B;VOX;65
2023;Elecciones Generales;23/07/23;1;7;B;PUEDE;1
2023;Elecciones Generales;23/07/23;1;7;B;AEEV;2
2023;Elecciones Generales;23/07/23;1;7;B;RC;1
2023;Elecciones Generales;23/07/23;1;7;B;SUMAR;59
2023;Elecciones Generales;23/07/23;1;8;U;Electores;673
2023;Elecciones Generales;23/07/23;1;8;U;Abstenciones;135
2023;Elecciones Generales;23/07/23;1;8;U;Votantes;538
2023;Elecciones Generales;23/07/23;1;8;U;Blancos;4
2023;Elecciones Generales;23/07/23;1;8;U;Validos;534
2023;Elecciones Generales;23/07/23;1;8;U;Nulos;4
2023;Elecciones Generales;23/07/23;1;8;U;PSOE;105
2023;Elecciones Generales;23/07/23;1;8;U;FO;0
2023;Elecciones Generales;23/07/23;1;8;U;PP;293
2023;Elecciones Generales;23/07/23;1;8;U;PACMA;2
2023;Elecciones Generales;23/07/23;1;8;U;PCTE;1
2023;Elecciones Generales;23/07/23;1;8;U;PUM J;1
2023;Elecciones Generales;23/07/23;1;8;U;VOX;65
2023;Elecciones Generales;23/07/23;1;8;U;PUEDE;0
2023;Elecciones Generales;23/07/23;1;8;U;AEEV;1
2023;Elecciones Generales;23/07/23;1;8;U;RC;0
2023;Elecciones Generales;23/07/23;1;8;U;SUMAR;62
2023;Elecciones Generales;23/07/23;1;9;U;Electores;794
2023;Elecciones Generales;23/07/23;1;9;U;Abstenciones;204
2023;Elecciones Generales;23/07/23;1;9;U;Votantes;590
2023;Elecciones Generales;23/07/23;1;9;U;Blancos;7
2023;Elecciones Generales;23/07/23;1;9;U;Validos;587
2023;Elecciones Generales;23/07/23;1;9;U;Nulos;3
2023;Elecciones Generales;23/07/23;1;9;U;PSOE;147
2023;Elecciones Generales;23/07/23;1;9;U;FO;0
2023;Elecciones Generales;23/07/23;1;9;U;PP;288
2023;Elecciones Generales;23/07/23;1;9;U;PACMA;1
2023;Elecciones Generales;23/07/23;1;9;U;PCTE;0
2023;Elecciones Generales;23/07/23;1;9;U;PUM J;0
2023;Elecciones Generales;23/07/23;1;9;U;VOX;63
2023;Elecciones Generales;23/07/23;1;9;U;PUEDE;1
2023;Elecciones Generales;23/07/23;1;9;U;AEEV;1
2023;Elecciones Generales;23/07/23;1;9;U;RC;2
2023;Elecciones Generales;23/07/23;1;9;U;SUMAR;77
2023;Elecciones Generales;23/07/23;1;10;A;Electores;537
2023;Elecciones Generales;23/07/23;1;10;A;Abstenciones;126
2023;Elecciones Generales;23/07/23;1;10;A;Votantes;411
2023;Elecciones Generales;23/07/23;1;10;A;Blancos;3
2023;Elecciones Generales;23/07/23;1;10;A;Validos;408
2023;Elecciones Generales;23/07/23;1;10;A;Nulos;3
2023;Elecciones Generales;23/07/23;1;10;A;PSOE;128
2023;Elecciones Generales;23/07/23;1;10;A;FO;0
2023;Elecciones Generales;23/07/23;1;10;A;PP;143
2023;Elecciones Generales;23/07/23;1;10;A;PACMA;2
2023;Elecciones Generales;23/07/23;1;10;A;PCTE;0
2023;Elecciones Generales;23/07/23;1;10;A;PUM J;0
2023;Elecciones Generales;23/07/23;1;10;A;VOX;54
2023;Elecciones Generales;23/07/23;1;10;A;PUEDE;0
2023;Elecciones Generales;23/07/23;1;10;A;AEEV;2
2023;Elecciones Generales;23/07/23;1;10;A;RC;2
2023;Elecciones Generales;23/07/23;1;10;A;SUMAR;74
2023;Elecciones Generales;23/07/23;1;10;B;Electores;571
2023;Elecciones Generales;23/07/23;1;10;B;Abstenciones;129
2023;Elecciones Generales;23/07/23;1;10;B;Votantes;442
2023;Elecciones Generales;23/07/23;1;10;B;Blancos;2
2023;Elecciones Generales;23/07/23;1;10;B;Validos;435
2023;Elecciones Generales;23/07/23;1;10;B;Nulos;7
2023;Elecciones Generales;23/07/23;1;10;B;PSOE;103
2023;Elecciones Generales;23/07/23;1;10;B;FO;2
2023;Elecciones Generales;23/07/23;1;10;B;PP;196
2023;Elecciones Generales;23/07/23;1;10;B;PACMA;2
2023;Elecciones Generales;23/07/23;1;10;B;PCTE;2
2023;Elecciones Generales;23/07/23;1;10;B;PUM J;2
2023;Elecciones Generales;23/07/23;1;10;B;VOX;61
2023;Elecciones Generales;23/07/23;1;10;B;PUEDE;1
2023;Elecciones Generales;23/07/23;1;10;B;AEEV;2
2023;Elecciones Generales;23/07/23;1;10;B;RC;0
2023;Elecciones Generales;23/07/23;1;10;B;SUMAR;62
2023;Elecciones Generales;23/07/23;1;11;U;Electores;720
2023;Elecciones Generales;23/07/23;1;11;U;Abstenciones;167
2023;Elecciones Generales;23/07/23;1;11;U;Votantes;553
2023;Elecciones Generales;23/07/23;1;11;U;Blancos;7
2023;Elecciones Generales;23/07/23;1;11;U;Validos;548
2023;Elecciones Generales;23/07/23;1;11;U;Nulos;5
2023;Elecciones Generales;23/07/23;1;11;U;PSOE;133
2023;Elecciones Generales;23/07/23;1;11;U;FO;1
2023;Elecciones Generales;23/07/23;1;11;U;PP;256
2023;Elecciones Generales;23/07/23;1;11;U;PACMA;2
2023;Elecciones Generales;23/07/23;1;11;U;PCTE;0
2023;Elecciones Generales;23/07/23;1;11;U;PUM J;1
2023;Elecciones Generales;23/07/23;1;11;U;VOX;66
2023;Elecciones Generales;23/07/23;1;11;U;PUEDE;0
2023;Elecciones Generales;23/07/23;1;11;U;AEEV;4
2023;Elecciones Generales;23/07/23;1;11;U;RC;0
2023;Elecciones Generales;23/07/23;1;11;U;SUMAR;78
2023;Elecciones Generales;23/07/23;1;12;A;Electores;587
2023;Elecciones Generales;23/07/23;1;12;A;Abstenciones;145
2023;Elecciones Generales;23/07/23;1;12;A;Votantes;442
2023;Elecciones Generales;23/07/23;1;12;A;Blancos;2
2023;Elecciones Generales;23/07/23;1;12;A;Validos;439
2023;Elecciones Generales;23/07/23;1;12;A;Nulos;3
2023;Elecciones Generales;23/07/23;1;12;A;PSOE;109
2023;Elecciones Generales;23/07/23;1;12;A;FO;1
2023;Elecciones Generales;23/07/23;1;12;A;PP;197
2023;Elecciones Generales;23/07/23;1;12;A;PACMA;1
2023;Elecciones Generales;23/07/23;1;12;A;PCTE;1
2023;Elecciones Generales;23/07/23;1;12;A;PUM J;0
2023;Elecciones Generales;23/07/23;1;12;A;VOX;60
2023;Elecciones Generales;23/07/23;1;12;A;PUEDE;0
2023;Elecciones Generales;23/07/23;1;12;A;AEEV;3
2023;Elecciones Generales;23/07/23;1;12;A;RC;1
2023;Elecciones Generales;23/07/23;1;12;A;SUMAR;64
2023;Elecciones Generales;23/07/23;1;12;B;Electores;662
2023;Elecciones Generales;23/07/23;1;12;B;Abstenciones;168
2023;Elecciones Generales;23/07/23;1;12;B;Votantes;494
