351;1;351;641;190;451;5;450;1;135;2;166;2;0;0;76;0;2;0;62
352;1;352;679;214;465;1;461;4;145;3;152;3;0;1;63;0;1;0;92
353;1;353;626;214;412;1;409;3;141;1;138;4;0;1;70;0;0;0;53
354;1;354;735;283;452;7;451;1;181;5;109;3;0;2;61;1;0;0;82
355;1;355;234;65;169;5;169;0;40;0;63;4;1;0;37;0;0;0;19
356;1;356;666;171;495;2;495;0;74;0;281;1;0;0;89;0;2;0;46
357;1;357;655;136;519;8;519;0;80;0;281;1;1;0;108;0;3;0;37
358;1;358;657;180;477;1;469;8;156;2;190;1;0;0;62;0;0;0;57
359;1;359;732;194;538;9;532;6;163;4;130;5;1;1;95;1;1;1;121
360;1;360;749;265;484;4;479;5;164;4;119;6;1;0;85;0;1;0;95
361;1;361;771;284;487;8;481;6;192;2;103;4;3;2;68;0;1;0;98
362;1;362;740;192;548;15;543;5;173;3;134;10;1;0;95;0;3;0;109
363;1;363;697;169;528;6;520;8;160;3;127;5;0;0;83;1;2;0;133
364;1;364;800;216;584;4;576;8;192;4;145;10;3;0;95;0;1;1;121
